,brand,name,bodyType,color,fuelType,year,mileage,transmission,power,price,vehicleConfiguration,engineName,engineDisplacement,location,parse_date
7215,Lexus,LX570,jeep 5 doors,black,Gasoline,2007.0,175000.0,AT,383.0,3050000,5.7 AT,3UR-FE,5.7 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 16:00:00
10635,Lada,4x4 2131 Niva,jeep 5 doors,grey,Gasoline,2019.0,20000.0,Manual,83.0,950000,1.7 MT Luxe+Кондиционер,VAZ-21214,1.7 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-09 16:00:00
9320,Lexus,LS600hL,sedan,black,Gasoline,2007.0,180000.0,CVT,394.0,1430000,5.0 CVT Luxury,2UR-FSE,5.0 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-09 16:00:00
11223,Toyota,Land Cruiser Prado,jeep 5 doors,black,Gasoline,,164000.0,AT,163.0,2300000,,,,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-09 17:00:00
9041,Subaru,Forester,jeep 5 doors,black,Gasoline,2005.0,230000.0,AT,140.0,650000,2.0 X,EJ20,2.0 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-09 17:00:00
4382,Nissan,Elgrand,minivan,grey,Diesel,1997.0,80000.0,AT,150.0,350000,3.2 Field Base Diesel Turbo,QD32ETi,3.2 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-09 17:00:00
6453,Subaru,Forester,jeep 5 doors,white,Gasoline,2021.0,,CVT,145.0,3650000,2.0 X-BREAK 4WD,FB20,2.0 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-09 17:00:00
7790,Nissan,AD,station wagon,white,Gasoline,,198000.0,AT,90.0,410000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 17:00:00
7523,SsangYong,Actyon,jeep 5 doors,silver,Diesel,,144000.0,AT,149.0,720000,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 17:00:00
12672,Suzuki,Escudo,jeep 5 doors,green,Gasoline,,350000.0,Automatic,115.0,700000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 17:00:00
12137,Toyota,Isis,minivan,brown,Gasoline,,120000.0,CVT,155.0,420000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-09 17:00:00
486,Toyota,Prius,liftback,silver,Gasoline,2009.0,180000.0,CVT,99.0,730000,1.8 S,2ZR-FXE,1.8 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 17:00:00
9591,Toyota,Prius,liftback,white,Gasoline,,150000.0,CVT,99.0,1050000,,,,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-09 17:00:00
305,Toyota,Land Cruiser Prado,jeep 5 doors,black,Gasoline,2021.0,15000.0,AT,163.0,3810000, 2.7 TX 7 seat 4WD,2TR-FE,2.7 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-09 17:00:00
7899,Toyota,Crown,sedan,white,Gasoline,2018.0,16000.0,CVT,184.0,2950000,2.5 S Four C Package 4WD,A25A-FXS,2.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-09 17:00:00
5269,Toyota,Land Cruiser Prado,jeep 5 doors,white,Gasoline,2020.0,14000.0,AT,163.0,4150000, 2.7 TX L Package 5 seat 4WD,2TR-FE,2.7 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 17:00:00
873,Subaru,Levorg,station wagon,grey,Gasoline,,109000.0,CVT,170.0,1250000,,,,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 17:00:00
9059,Nissan,Note,hatchback 5 doors,grey,Gasoline,,223000.0,CVT,109.0,450000,,,,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-09 17:00:00
8969,Infiniti,QX56,jeep 5 doors,black,Gasoline,2010.0,186000.0,AT,405.0,2000000,5.6 QX56 7-местный,VK56VD,5.6 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 17:00:00
635,Toyota,RAV4,jeep 5 doors,white,Gasoline,2019.0,25000.0,CVT,171.0,2620000,2.0 G Z Package 4WD,M20A-FKS,2.0 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 17:00:00
1688,Nissan,Gloria,sedan,grey,Gasoline,2000.0,180000.0,AT,210.0,400000,2.5 250TX,VQ25DD,2.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 17:00:00
1146,Toyota,Harrier,jeep 5 doors,black,Gasoline,2020.0,39000.0,CVT,171.0,3300000,2.0 Z Leather Package,M20A-FKS,2.0 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-09 17:00:00
13994,Toyota,Land Cruiser,jeep 5 doors,grey,Diesel,2007.0,114000.0,AT,232.0,3000000,4.5 TD AT GX-R,1VD-FTV,4.5 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 17:00:00
4510,Honda,Stream,minivan,black,Gasoline,2009.0,160000.0,AT,140.0,870000,1.8 RSZ,R18A,1.8 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-09 17:00:00
7667,Toyota,Caldina,station wagon,black,Gasoline,1995.0,195000.0,Manual,135.0,245000,2.0 TZ Sky Canopy,3S-FE,2.0 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 18:00:00
10897,Nissan,Note,hatchback 5 doors,pink,Gasoline,2018.0,26000.0,CVT,79.0,768000, 1.2 X,HR12DE,1.2 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 18:00:00
2435,Hyundai,Grand Starex,minivan,,Diesel,,83000.0,Automatic,175.0,2350000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-09 18:00:00
8256,Toyota,Sienta,minivan,yellow,Gasoline,2015.0,57000.0,CVT,109.0,1086000, 1.5 X (7 seater),2NR-FKE,1.5 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 18:00:00
1992,Honda,CR-V,jeep 5 doors,white,,,100000.0,Automatic,184.0,2550000,,,,"Long Biên, Hà Nội, Việt Nam",2022-09-09 18:00:00
14451,Toyota,Camry Gracia,sedan,white,Gasoline,1996.0,217000.0,AT,140.0,155000,2.2,5S-FE,2.2 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 18:00:00
8461,Hyundai,Santa Fe,jeep 5 doors,black,Gasoline,2017.0,60000.0,AT,171.0,2100000,2.4 AT 4WD Dynamic,G4KE,2.4 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-09 18:00:00
14799,Mitsubishi,RVR,minivan,grey,Gasoline,2000.0,231000.0,AT,140.0,450000,1.8 Super exceed,4G93,1.8 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 18:00:00
13323,Lexus,LX570,jeep 5 doors,black,Gasoline,,104000.0,AT,367.0,4390000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-09 18:00:00
8686,Toyota,Voxy,minivan,white,Gasoline,2014.0,91000.0,CVT,99.0,1450000,1.8 Hybrid V,2ZR-FXE,1.8 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 18:00:00
10124,Mercedes-Benz,GLC,jeep 5 doors,white,Gasoline,2015.0,89000.0,AT,211.0,2519999,"GLC 250 4MATIC ""Особая серия""",M 274 DE 20 AL,2.0 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-09 18:00:00
4562,Toyota,C-HR,jeep 5 doors,green,Gasoline,2017.0,70000.0,CVT,98.0,1650000,Hybrid 1.8 G LED Edition,2ZR-FXE,1.8 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 18:00:00
9268,Nissan,Tiida,hatchback 5 doors,silver,Gasoline,2009.0,172000.0,CVT,109.0,487000,1.5 15G,HR15DE,1.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-09 18:00:00
6876,Toyota,Mark II,sedan,grey,Gasoline,1994.0,247000.0,AT,180.0,245000,2.5 Grande G,1JZ-GE,2.5 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-09 18:00:00
8550,Honda,Fit,hatchback 5 doors,grey,Gasoline,,80000.0,CVT,130.0,690000,,,,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-09 19:00:00
9559,Suzuki,Spacia,hatchback 5 doors,green,Gasoline,2013.0,112000.0,CVT,52.0,429000,660 X,R06A,0.7 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-09 19:00:00
11407,Mazda,Familia,sedan,white,Gasoline,2002.0,150000.0,AT,110.0,79000,1.5 LS,ZL-DE,1.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-09 19:00:00
7058,Honda,Freed,minivan,,Gasoline,2012.0,138000.0,CVT,118.0,747000,1.5 G Aero (7-Seater),L15A,1.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-09 19:00:00
12350,Toyota,Land Cruiser Prado,jeep 5 doors,white,Gasoline,2017.0,25000.0,AT,163.0,3895000, 2.7 TX L Package 7 seat 4WD,2TR-FE,2.7 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-09 19:00:00
3678,Daihatsu,Terios Kid,jeep 5 doors,silver,Gasoline,2000.0,166000.0,AT,64.0,265000,660 aero down custom X,EF-DET,0.7 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 19:00:00
10359,Toyota,Harrier,jeep 5 doors,black,Gasoline,2004.0,1000.0,AT,160.0,1150000,2.4 240G 4WD,2AZ-FE,2.4 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 19:00:00
13728,Nissan,X-Trail,jeep 5 doors,silver,Gasoline,2009.0,97000.0,CVT,137.0,975000,2.0 20S 4WD,MR20DE,2.0 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-09 19:00:00
3980,Daihatsu,Mira e:S,hatchback 5 doors,,Gasoline,,56000.0,CVT,49.0,495000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-09 19:00:00
4391,Toyota,Sprinter Carib,station wagon,black,Gasoline,1996.0,41000.0,AT,120.0,370000,1.8 Z touring RV package,7A-FE,1.8 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 19:00:00
8756,Suzuki,Wagon R,hatchback 5 doors,grey,Gasoline,,107000.0,CVT,52.0,385000,,,,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-09 19:00:00
5054,Honda,Fit,hatchback 5 doors,white,Gasoline,2005.0,150000.0,CVT,86.0,385000,1.3S,L13A,1.3 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-09 19:00:00
8925,Toyota,Crown,sedan,blue,Gasoline,1998.0,250000.0,AT,200.0,410000,2.5 Royal saloon,1JZ-GE,2.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 19:00:00
1254,Suzuki,Alto,hatchback 5 doors,white,Gasoline,2018.0,84000.0,CVT,52.0,490000, 660 S,R06A,0.7 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 19:00:00
9023,Suzuki,Swift,hatchback 5 doors,white,Gasoline,2017.0,29000.0,Manual,140.0,1290000,Sport 1.4,K14C,1.4 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-09 19:00:00
4131,Toyota,Estima,minivan,white,Gasoline,2016.0,110000.0,CVT,150.0,2300000,2.4 Aeras Premium G 4WD,2AZ-FXE,2.4 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-09 19:00:00
3520,Hyundai,Palisade,jeep 5 doors,grey,Gasoline,2020.0,,AT,249.0,7570000,3.5 MPI AT 4WD High-Tech 8 мест,G6DC,3.5 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-09 19:00:00
1232,Honda,HR-V,jeep 3 doors,white,Gasoline,1999.0,283000.0,CVT,105.0,350000,1.6 J4,D16A,1.6 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-09 19:00:00
12845,Honda,Fit,hatchback 5 doors,grey,Gasoline,,150000.0,CVT,100.0,545000,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 19:00:00
4853,Lexus,LX570,jeep 5 doors,black,Gasoline,2018.0,,AT,367.0,12600000,5.7 AT Black Vision,3UR-FE,5.7 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 19:00:00
12762,Toyota,Premio,sedan,white,Gasoline,,97000.0,CVT,131.0,1220000,,,,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 20:00:00
3901,Toyota,RAV4,jeep 5 doors,green,Gasoline,2019.0,13000.0,CVT,171.0,2800000,2.0 Adventure 4WD,M20A-FKS,2.0 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 20:00:00
13518,Nissan,Note,hatchback 5 doors,grey,Gasoline,,223000.0,CVT,109.0,450000,,,,"Ba Đình, Hà Nội, Việt Nam",2022-09-09 20:00:00
2984,Subaru,Forester,jeep 5 doors,grey,Gasoline,2015.0,200000.0,CVT,148.0,1450000, 2.0i-L EyeSight 4WD,FB20,2.0 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-09 20:00:00
9266,Toyota,Passo,hatchback 5 doors,white,Gasoline,,95000.0,CVT,69.0,650000,,,,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 20:00:00
1807,Daihatsu,Terios,jeep 5 doors,green,Gasoline,1997.0,183000.0,AT,92.0,290000,1.3 CX,HC-EJ,1.3 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 20:00:00
11520,Subaru,Forester,jeep 5 doors,white,Gasoline,,203000.0,AT,148.0,850000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 20:00:00
978,Toyota,bB,hatchback 5 doors,violet,Gasoline,2010.0,101000.0,AT,92.0,615000,1.3 S,K3-VE,1.3 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-09 20:00:00
6251,Mitsubishi,Pajero Mini,jeep 3 doors,grey,Gasoline,2008.0,133000.0,AT,64.0,475000,660 NAVI edition VR 4WD,4A30,0.7 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 20:00:00
12115,Toyota,Crown,sedan,white,Gasoline,2014.0,116000.0,CVT,178.0,1750000,Hybrid 2.5 Royal Saloon,2AR-FSE,2.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 20:00:00
2061,Toyota,Harrier,jeep 5 doors,white,Gasoline,2013.0,70000.0,CVT,151.0,2050000,2.0 Elegance 4WD,3ZR-FAE,2.0 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 20:00:00
13073,GAZ,Pobeda,liftback,green,Gasoline,1948.0,1000.0,Manual,50.0,50000,2.1 MT,GAZ-20,2.1 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 20:00:00
5294,Toyota,Vista,sedan,golden,Gasoline,,200000.0,Automatic,135.0,180000,,,,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-09 20:00:00
3544,Lexus,CT200h,hatchback 5 doors,red,Gasoline,2010.0,160000.0,CVT,99.0,1200000,200h F sport,2ZR-FXE,1.8 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-09 20:00:00
13699,Nissan,Bluebird Sylphy,sedan,grey,Gasoline,2008.0,250000.0,CVT,133.0,540000,2.0 Brougham ,MR20DE,2.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-09 20:00:00
7234,Nissan,X-Trail,jeep 5 doors,black,Gasoline,2013.0,100000.0,CVT,147.0,1230000,2.0 20X 7-seat 4WD,MR20DD,2.0 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 20:00:00
14934,Nissan,Expert,station wagon,white,Diesel,,220000.0,AT,79.0,210000,,,,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 20:00:00
6610,Hyundai,Solaris,sedan,beige,Gasoline,2018.0,85000.0,AT,123.0,985000,1.6 AT Comfort,G4FG,1.6 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 21:00:00
3842,Toyota,Sienta,minivan,violet,Gasoline,2011.0,75000.0,CVT,110.0,695000,1.5 Dice,1NZ-FE,1.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 21:00:00
3308,Toyota,Passo,hatchback 5 doors,black,Gasoline,,180000.0,CVT,69.0,255000,,,,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 21:00:00
4646,Toyota,Isis,minivan,grey,Gasoline,2007.0,175000.0,CVT,155.0,685000,2.0 Platana ,1AZ-FSE,2.0 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-09 21:00:00
1418,Toyota,Sienta,minivan,white,Gasoline,2018.0,90000.0,CVT,109.0,1095000,1.5 X,2NR-FKE,1.5 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-09 21:00:00
13514,Honda,CR-V,jeep 5 doors,grey,Gasoline,2004.0,270000.0,AT,160.0,720000,2.4 iL-D 4WD,K24A,2.4 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-09 21:00:00
5322,Honda,Vezel,jeep 5 doors,white,Gasoline,,110000.0,Robot,132.0,1100000,,,,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-09 21:00:00
11273,Mercedes-Benz,E-Class,sedan,black,Gasoline,2009.0,200000.0,AT,184.0,1350000,E 200 CGI BlueEfficiency AТ Elegance,M 271 DE 18 AL,1.8 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-09 21:00:00
1950,Lexus,RX350,jeep 5 doors,grey,Gasoline,,160000.0,AT,277.0,1850000,,,,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-09 21:00:00
4017,Nissan,Liberty,minivan,white,Gasoline,2002.0,140000.0,CVT,147.0,235000,2.0 Coleman version II,QR20DE,2.0 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-09 21:00:00
6608,GAZ,Pobeda,liftback,green,Gasoline,1948.0,1000.0,Manual,50.0,50000,2.1 MT,GAZ-20,2.1 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 21:00:00
3553,Nissan,Juke,jeep 5 doors,red,Gasoline,2010.0,78000.0,CVT,188.0,610000,1.6 CVT 4WD SV,MR16DDT ,1.6 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-09 21:00:00
8517,Nissan,Avenir,station wagon,grey,Gasoline,,120000.0,AT,125.0,90000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 21:00:00
1107,Nissan,Serena,minivan,,Gasoline,,,CVT,150.0,1340000,,,,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-09 21:00:00
8684,Lada,Priora,sedan,silver,Gasoline,2007.0,135000.0,Manual,98.0,245000,1.6 MT Люкс 21703-03-031,VAZ-21126,1.6 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 21:00:00
6458,Toyota,Prius Alpha,minivan,black,Gasoline,2011.0,112000.0,CVT,99.0,1222000,1.8 S 5 seater,2ZR-FXE,1.8 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-09 21:00:00
1971,Nissan,Note,hatchback 5 doors,white,Gasoline,2010.0,1000.0,CVT,109.0,449000,1.5 15X SV aero style,HR15DE,1.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-09 21:00:00
6835,Toyota,Raum,station wagon,silver,Gasoline,1998.0,200000.0,AT,94.0,178000,1.5 E package,5E-FE,1.5 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-09 21:00:00
13475,Toyota,Land Cruiser Prado,jeep 5 doors,black,Gasoline,2013.0,121000.0,AT,163.0,2950000,2.7 TX 7 seat 4WD,2TR-FE,2.7 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-09 21:00:00
13340,Toyota,Prius,liftback,black,Gasoline,,281000.0,CVT,99.0,755000,,,,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 21:00:00
11624,Honda,Stream,minivan,silver,Gasoline,2009.0,133000.0,AT,140.0,775000,1.8 RSZ HDD NAVI package ,R18A,1.8 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-09 22:00:00
8539,Subaru,Forester,jeep 5 doors,,Gasoline,2015.0,100000.0,CVT,148.0,1570000, 2.0i-L EyeSight 4WD,FB20,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-09 22:00:00
1407,Toyota,Allion,sedan,grey,Gasoline,2008.0,102000.0,CVT,136.0,955000,1.8 A18 G package stylish edition ,2ZR-FE,1.8 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-09 22:00:00
11561,Mitsubishi,Outlander,jeep 5 doors,grey,Gasoline,,255000.0,AT,160.0,700000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 22:00:00
13798,Toyota,Hilux Surf,jeep 5 doors,white,Gasoline,2005.0,185000.0,AT,163.0,1620000,2.7 SSR-X 4WD,2TR-FE,2.7 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-09 22:00:00
9821,Honda,Vezel,jeep 5 doors,white,Gasoline,2013.0,68000.0,Robot,132.0,1370000,1.5 Hybrid X L Package 4WD,LEB,1.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-09 22:00:00
1953,Toyota,Rush,jeep 5 doors,grey,Gasoline,2012.0,30000.0,AT,109.0,1255000,1.5 G L package 4WD,3SZ-VE,1.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 22:00:00
9243,Toyota,Harrier,jeep 5 doors,black,Gasoline,2007.0,133000.0,AT,160.0,1490000,2.4 240G premium L package,2AZ-FE,2.4 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 22:00:00
10860,Toyota,Auris,hatchback 5 doors,white,Gasoline,,120000.0,CVT,108.0,950000,,,,"Ba Đình, Hà Nội, Việt Nam",2022-09-09 22:00:00
14719,Honda,Insight,liftback,white,Gasoline,2009.0,118000.0,CVT,88.0,670000,1.3 LS,LDA,1.3 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 22:00:00
12650,Toyota,Hilux Surf,jeep 5 doors,grey,Gasoline,2000.0,270000.0,AT,185.0,1430000,3.4 SSR-G,5VZ-FE,3.4 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 22:00:00
3772,Toyota,Corolla,station wagon,blue,Gasoline,,140000.0,Automatic,74.0,99000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 22:00:00
2704,Lexus,LX450d,jeep 5 doors,grey,Diesel,2015.0,45000.0,AT,272.0,10000000,4.5D AT Executive 2,1VD-FTV,4.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-09 22:00:00
409,Toyota,Mark II,sedan,grey,Gasoline,2000.0,320000.0,AT,200.0,670000,2.5 Grande iR-S,1JZ-FSE,2.5 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-09 22:00:00
12069,Jaguar,F-Type,coupe,white,Gasoline,,29000.0,Automatic,340.0,3970000,,,,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 22:00:00
13862,Mitsubishi,Chariot Grandis,minivan,white,Gasoline,1997.0,234000.0,AT,165.0,125000,2.4 exceed MMCS 7 seater,4G64,2.4 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-09 23:00:00
9387,Honda,HR-V,jeep 5 doors,blue,Gasoline,,210000.0,Automatic,,435000,,,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 23:00:00
1320,Subaru,Forester,jeep 5 doors,grey,Gasoline,2011.0,127000.0,AT,148.0,950000,2.0 X S Style 4WD,FB20,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-09 23:00:00
1683,Nissan,Juke,jeep 5 doors,grey,Gasoline,2012.0,69000.0,CVT,114.0,705000,1.5 15RX type V,HR15DE,1.5 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-09 23:00:00
13156,Nissan,AD,station wagon,white,Gasoline,,250000.0,AT,100.0,195000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 23:00:00
14715,Honda,Stepwgn,minivan,white,Gasoline,2013.0,120000.0,CVT,150.0,1390000,2.0 Spada S 4WD 7 seater,R20A,2.0 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 23:00:00
3600,Suzuki,Escudo,jeep 5 doors,burgundy,Gasoline,1994.0,150000.0,AT,100.0,435000,1.6 Nomade,G16A,1.6 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-09 23:00:00
13630,Honda,Mobilio Spike,minivan,brown,Gasoline,2005.0,235000.0,CVT,110.0,425000,1.5 W type 4WD,L15A,1.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-09 23:00:00
13725,Nissan,Tiida,hatchback 5 doors,silver,Gasoline,2009.0,172000.0,CVT,109.0,487000,1.5 15G,HR15DE,1.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 23:00:00
12561,Mazda,CX-5,jeep 5 doors,white,Gasoline,2011.0,140000.0,AT,150.0,1500000,2.0 AT Supreme,PE-VPS,2.0 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-09 23:00:00
11315,Subaru,Forester,jeep 5 doors,golden,Gasoline,,133000.0,CVT,148.0,1290000,,,,"Long Biên, Hà Nội, Việt Nam",2022-09-09 23:00:00
381,Subaru,Forester,jeep 5 doors,silver,Gasoline,1998.0,37000.0,AT,167.0,490000,2.5 T/25,EJ25,2.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-10 00:00:00
6675,Honda,Fit Shuttle,station wagon,white,Gasoline,2012.0,150000.0,CVT,88.0,755000,1.3 Smart selection,LDA,1.3 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-10 00:00:00
7049,Nissan,Primera,station wagon,grey,Gasoline,2001.0,300000.0,CVT,150.0,260000,2.0 W20C,QR20DE,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-10 00:00:00
353,Toyota,Carina,sedan,green,Gasoline,1996.0,175000.0,AT,115.0,300000,1.8 Si,7A-FE,1.8 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-10 00:00:00
2121,Mercedes-Benz,GLC,jeep 5 doors,white,Gasoline,2015.0,89000.0,AT,211.0,2519999,"GLC 250 4MATIC ""Особая серия""",M 274 DE 20 AL,2.0 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-10 00:00:00
2432,Toyota,Prius,liftback,,Gasoline,2017.0,106000.0,CVT,98.0,1435000,1.8 A Touring Selection E-Four 4WD,2ZR-FXE,1.8 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-10 00:00:00
1193,Honda,Freed,minivan,violet,Gasoline,2011.0,90000.0,CVT,118.0,780000,1.5 G just selection (7-Seater),L15A,1.5 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-10 00:00:00
5636,Mazda,Demio,hatchback 5 doors,white,Gasoline,2016.0,40000.0,AT,92.0,860000, 1.3 13S 4WD,P3-VPS,1.3 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-10 00:00:00
12851,Toyota,Vitz,hatchback 5 doors,blue,Gasoline,2005.0,160000.0,CVT,71.0,400000,1.0 B intelligent package,1KR-FE,1.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-10 00:00:00
