,brand,name,bodyType,color,fuelType,year,mileage,transmission,power,price,vehicleConfiguration,engineName,engineDisplacement,location,parse_date
792,Daihatsu,YRV,hatchback 5 doors,blue,GasolineMixBlack,2000.0,206000.0,AT,90.0,151000,1.3,K3-VE,1.3 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-07 08:00:00
804,Toyota,Corolla Rumion,hatchback 5 doors,blue,GasolineMixBlack,2009.0,91000.0,CVT,110.0,735000,1.5 X aero tourer ,1NZ-FE,1.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-07 09:00:00
992,Toyota,Lite Ace,minivan,whitemixblack,GasolineMixBlack,,81000.0,AT,97.0,1100000,,,,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-07 09:00:00
37,Lexus,RX350,jeep 5 doors,black,GasolineMixBlack,2016.0,84000.0,AT,301.0,4510000,3.5 AT F Sport Luxury,2GR-FKS ,3.5 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-07 10:00:00
831,Honda,Odyssey,minivan,whitemixblack,GasolineMixBlack,2017.0,111000.0,CVT,145.0,2100000,2.0 Hybrid Absolute EX Honda Sensing (7 seater),LFA,2.0 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-07 11:00:00
565,Toyota,Mark II,sedan,whitemixblack,GasolineMixBlack,1993.0,510000.0,AT,135.0,261000,2.0 Grande,1G-FE,2.0 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-07 11:00:00
622,Subaru,Outback,jeep 5 doors,whitemixblack,GasolineMixBlack,2011.0,95000.0,CVT,170.0,459000,2.5 i EyeSight 4WD,EJ25,2.5 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-07 12:00:00
709,Toyota,Crown,sedan,silver,GasolineMixBlack,2006.0,98000.0,AT,315.0,425000,3.5 Athlete 60th special edition,2GR-FSE,3.5 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-07 13:00:00
852,Toyota,Prius,liftback,blue,GasolineMixBlack,,357000.0,CVT,99.0,781000,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-07 13:00:00
788,Nissan,Note,hatchback 5 doors,black,GasolineMixBlack,2013.0,105000.0,CVT,98.0,661000,1.2 X DIG-S Axis,HR12DDR,1.2 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-07 14:00:00
983,Nissan,Note,hatchback 5 doors,whitemixblack,GasolineMixBlack,2018.0,110000.0,CVT,79.0,871000, 1.2 X FOUR 4WD,HR12DE,1.2 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-07 14:00:00
481,Toyota,Aqua,hatchback 5 doors,,GasolineMixBlack,2018.0,51000.0,CVT,74.0,839000, 1.5 Crossover Glam,1NZ-FXE,1.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-07 14:00:00
560,Honda,Accord,sedan,golden,GasolineMixBlack,2013.0,138000.0,CVT,143.0,1621000,2.0 EX,LFA,2.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-07 15:00:00
652,Toyota,Corolla Axio,sedan,grey,GasolineMixBlack,2008.0,155000.0,CVT,105.0,621000,1.5 X 4WD,1NZ-FE,1.5 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-07 16:00:00
701,Lexus,RX450h,jeep 5 doors,whitemixblack,GasolineMixBlack,2012.0,125000.0,CVT,249.0,2510000,3.5 CVT Dynamic Edition,2GR-FXE,3.5 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-07 16:00:00
798,Daihatsu,Tanto,hatchback 5 doors,blue,GasolineMixBlack,2008.0,166000.0,AT,58.0,435000,660 custom X,KF-VE,0.7 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-07 17:00:00
410,Mitsubishi,Pajero,jeep 3 doors,grey,GasolineMixBlack,,291000.0,AT,145.0,671000,,,,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-07 18:00:00
143,Daihatsu,Terios,jeep 5 doors,grey,GasolineMixBlack,2000.0,179000.0,AT,140.0,291000,1.3 turbo aero down custom,K3-VET,1.3 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-07 19:00:00
898,Mercedes-Benz,E-Class,sedan,whitemixblack,GasolineMixBlack,2013.0,148000.0,AT,249.0,2110000,E 300 4MATIC AT Особая серия ,M 276 DE 35,3.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-07 19:00:00
810,Nissan,March,hatchback 5 doors,green,GasolineMixBlack,2010.0,11000.0,CVT,79.0,665000,1.2 12G FOUR 4WD,HR12DE,1.2 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-07 20:00:00
731,Toyota,Prius Alpha,minivan,whitemixblack,GasolineMixBlack,2011.0,92000.0,CVT,99.0,1165000,1.8 G Touring selection 5 seater,2ZR-FXE,1.8 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-07 20:00:00
866,Honda,Stream,minivan,grey,GasolineMixBlack,2006.0,177000.0,AT,140.0,331000,1.8 RSZ,R18A,1.8 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-07 20:00:00
888,Honda,Logo,hatchback 5 doors,grey,GasolineMixBlack,,235000.0,AT,66.0,41000,,,,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-07 21:00:00
487,Toyota,Sprinter Carib,station wagon,whitemixblack,GasolineMixBlack,,156000.0,Manual,110.0,88000,,,,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-07 21:00:00
280,Honda,Fit,hatchback 5 doors,whitemixblack,GasolineMixBlack,2015.0,131000.0,Robot,110.0,781000,1.5 Hybrid F Package Comfort Edition,LEB,1.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-07 21:00:00
551,Toyota,Vellfire,minivan,,GasolineMixBlack,2008.0,181000.0,AT,280.0,635000,3.5 V 4WD (8 Seater),2GR-FE,3.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-07 21:00:00
312,Toyota,Mark II,sedan,grey,GasolineMixBlack,2000.0,136000.0,AT,200.0,561000,2.5 Grande G,1JZ-FSE,2.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-07 22:00:00
826,Suzuki,Jimny,jeep 3 doors,black,GasolineMixBlack,2012.0,91000.0,AT,64.0,625000,660 X Adventure 4WD,K6A,0.7 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-07 22:00:00
252,Daihatsu,Be-Go,jeep 5 doors,grey,GasolineMixBlack,,146000.0,AT,109.0,651000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-07 22:00:00
973,Lexus,GX470,jeep 5 doors,grey,GasolineMixBlack,,212000.0,AT,263.0,1931000,,,,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-07 23:00:00
449,Toyota,Aqua,hatchback 5 doors,yellow,GasolineMixBlack,2013.0,116000.0,CVT,74.0,651000,1.5 G,1NZ-FXE,1.5 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-07 23:00:00
715,Honda,Freed Spike,minivan,,GasolineMixBlack,,101000.0,CVT,88.0,887000,,,,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-08 01:00:00
90,Subaru,Forester,jeep 5 doors,blue,GasolineMixBlack,,108000.0,CVT,171.0,1251000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-08 01:00:00
604,Toyota,Harrier,jeep 5 doors,black,GasolineMixBlack,2007.0,128000.0,AT,280.0,679000,3.5 350G premium L package 4WD,2GR-FE,3.5 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-08 02:00:00
150,Honda,Fit,hatchback 5 doors,whitemixblack,GasolineMixBlack,2007.0,208000.0,CVT,120.0,431000,1.5 RS,L15A,1.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-08 02:00:00
413,Mitsubishi,Outlander,jeep 5 doors,black,GasolineMixBlack,2012.0,151000.0,CVT,167.0,1251000,2.4 CVT 4WD Intense ,4B12,2.4 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-08 02:00:00
6,Toyota,Land Cruiser,jeep 5 doors,whitemixblack,GasolineMixBlack,,305000.0,Automatic,215.0,951000,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-08 03:00:00
892,Nissan,Juke,jeep 5 doors,whitemixblack,GasolineMixBlack,2015.0,52000.0,CVT,190.0,1531000, 1.6 NISMO 4WD,MR16DDT,1.6 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-08 04:00:00
902,Toyota,Prius,liftback,whitemixblack,GasolineMixBlack,,141000.0,CVT,77.0,461000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-08 04:00:00
661,Toyota,Corolla,sedan,whitemixblack,GasolineMixBlack,1996.0,161000.0,AT,100.0,185000,1.5 SE saloon,5A-FE,1.5 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-08 04:00:00
232,Nissan,NP300,pickup,black,Diesel,2008.0,156000.0,Manual,133.0,931000,2.5 dCi MT Premium Double Cab,YD25,2.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-08 05:00:00
766,Lexus,RX200t,jeep 5 doors,burgundy,GasolineMixBlack,2015.0,49000.0,AT,238.0,3499000, RX200t F Sport 4WD,8AR-FTS,2.0 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-08 06:00:00
350,Toyota,Allion,sedan,black,GasolineMixBlack,2010.0,209000.0,CVT,158.0,891000,2.0 A20,3ZR-FAE,2.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-08 06:00:00
167,Toyota,Corolla Fielder,station wagon,black,GasolineMixBlack,2015.0,111000.0,CVT,103.0,965000, 1.5 X 4WD,1NZ-FE,1.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-08 06:00:00
241,Toyota,Harrier,jeep 5 doors,black,GasolineMixBlack,2017.0,81000.0,CVT,151.0,2241000, 2.0 Premium,3ZR-FAE,2.0 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-08 06:00:00
274,Honda,Fit,hatchback 5 doors,silver,GasolineMixBlack,,21000.0,Robot,110.0,831000,,,,"Ba Đình, Hà Nội, Việt Nam",2022-09-08 07:00:00
356,Mazda,Flair Wagon,hatchback 5 doors,grey,GasolineMixBlack,2013.0,151000.0,CVT,64.0,605000,660 Custom Style XT,R06A,0.7 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-08 08:00:00
175,Audi,Q2,jeep 5 doors,whitemixblack,GasolineMixBlack,,71000.0,Automatic,120.0,1499000,,,,"Ba Đình, Hà Nội, Việt Nam",2022-09-08 09:00:00
927,Honda,Fit,hatchback 5 doors,silver,GasolineMixBlack,2017.0,59000.0,CVT,100.0,995000,1.3 13G F,L13B,1.3 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-08 11:00:00
513,Nissan,X-Trail,jeep 5 doors,,GasolineMixBlack,2017.0,61000.0,CVT,147.0,1691000,2.0 20X Hybrid X-Tremer X 5-seat 4WD,MR20DD,2.0 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-08 11:00:00
242,Toyota,RAV4,jeep 5 doors,whitemixblack,GasolineMixBlack,2019.0,17000.0,AT,199.0,2951000,2.5 AT 4WD Комфорт,A25A-FKS,2.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-08 14:00:00
38,Infiniti,QX56,jeep 5 doors,whitemixblack,GasolineMixBlack,2010.0,105000.0,AT,405.0,2151000,5.6 QX56 Hi-tech 7-местный,VK56VD,5.6 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-08 15:00:00
7,Toyota,Alphard,minivan,,GasolineMixBlack,2018.0,83000.0,CVT,152.0,4351000,Hybrid 2.5 Executive Lounge S 4WD,2AR-FXE,2.5 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-08 17:00:00
275,Toyota,Harrier,jeep 5 doors,whitemixblack,GasolineMixBlack,2015.0,31000.0,CVT,151.0,1991000,2.0 Premium,3ZR-FAE,2.0 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-08 18:00:00
291,Toyota,Camry,sedan,whitemixblack,GasolineMixBlack,2018.0,92000.0,CVT,178.0,2351000,2.5 WS Leather Package,A25A-FXS,2.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-08 18:00:00
139,Nissan,Terrano,jeep 5 doors,black,Diesel,,211000.0,Manual,130.0,345000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-08 19:00:00
587,GAZ,Pobeda,liftback,green,GasolineMixBlack,1948.0,1000.0,Manual,50.0,51000,2.1 MT,GAZ-20,2.1 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-08 20:00:00
251,Toyota,C-HR,jeep 5 doors,black,GasolineMixBlack,2017.0,57000.0,CVT,116.0,1625000, 1.2 G-T LED Edition 4WD,8NR-FTS,1.2 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-08 21:00:00
190,Toyota,Harrier,jeep 5 doors,burgundy,GasolineMixBlack,2013.0,103000.0,CVT,151.0,1861000,2.0 Elegance,3ZR-FAE,2.0 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-08 22:00:00
435,Daihatsu,YRV,hatchback 5 doors,whitemixblack,GasolineMixBlack,2000.0,171000.0,AT,90.0,235000,1.3 S pack,K3-VE,1.3 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-08 22:00:00
94,Nissan,Wingroad,station wagon,blue,GasolineMixBlack,2010.0,110000.0,CVT,109.0,665000,1.5 15M V limited,HR15DE,1.5 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-08 22:00:00
837,Lexus,LX570,jeep 5 doors,black,GasolineMixBlack,,104000.0,AT,367.0,4391000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 00:00:00
736,Toyota,Land Cruiser Prado,jeep 5 doors,brown,Diesel,1998.0,181000.0,AT,140.0,731000,3.0 TX limited diesel turbo,1KZ-TE,3.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-09 01:00:00
428,Honda,Fit,hatchback 5 doors,,GasolineMixBlack,2011.0,89000.0,CVT,99.0,665000,1.3 G 10th Anniversary II,L13A,1.3 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 03:00:00
704,Mitsubishi,Outlander,jeep 5 doors,whitemixblack,GasolineMixBlack,2014.0,110000.0,AT,118.0,1510000,PHEV 2.0 G NAVI Package 4WD,4B11,2.0 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-09 03:00:00
588,Nissan,Note,hatchback 5 doors,silver,GasolineMixBlack,2017.0,32000.0,AT,79.0,924000, 1.2 e-POWER S,HR12DE,1.2 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-09 05:00:00
341,Honda,S660,open,whitemixblack,GasolineMixBlack,2015.0,35000.0,CVT,64.0,1041000, 660 Alpha,S07A,0.7 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 05:00:00
468,Toyota,Corolla,sedan,brown,GasolineMixBlack,,351000.0,Automatic,75.0,95000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-09 06:00:00
438,Toyota,Isis,minivan,burgundy,GasolineMixBlack,2011.0,106000.0,CVT,158.0,995000,2.0 Platana V selection,3ZR-FAE,2.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-09 06:00:00
65,Ford,F150,pickup,grey,GasolineMixBlack,2005.0,121000.0,AT,300.0,1610000,5.4 AT 4x4 FX4 Regular Cab Styleside 8',Triton V8,5.4 LTR,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-09 06:00:00
486,Toyota,Prius,liftback,silver,GasolineMixBlack,2009.0,181000.0,CVT,99.0,731000,1.8 S,2ZR-FXE,1.8 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-09 07:00:00
80,Toyota,Prius,liftback,blue,GasolineMixBlack,2016.0,39000.0,CVT,98.0,1205000, 1.8 S Safety Plus,2ZR-FXE,1.8 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 07:00:00
909,Nissan,Juke,jeep 5 doors,black,GasolineMixBlack,2012.0,117000.0,CVT,114.0,671000,1.5 15RS type V,HR15DE,1.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-09 09:00:00
340,Toyota,Aristo,sedan,whitemixblack,GasolineMixBlack,2000.0,141000.0,AT,280.0,1710000,3.0 V300 Vertex edition,2JZ-GTE,3.0 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 09:00:00
305,Toyota,Land Cruiser Prado,jeep 5 doors,black,GasolineMixBlack,2021.0,15000.0,AT,163.0,3811000, 2.7 TX 7 seat 4WD,2TR-FE,2.7 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-09 11:00:00
881,Toyota,Corolla Fielder,station wagon,black,GasolineMixBlack,2013.0,141000.0,CVT,74.0,910000,1.5 Hybrid G Aero Tourer WxB,1NZ-FXE,1.5 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-09 12:00:00
70,Nissan,Note,hatchback 5 doors,silver,GasolineMixBlack,2015.0,125000.0,CVT,79.0,625000,1.2 X,HR12DE,1.2 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-09 13:00:00
539,Audi,Q5,jeep 5 doors,black,GasolineMixBlack,,42000.0,Automatic,230.0,2051000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-09 13:00:00
658,Toyota,Voxy,minivan,whitemixblack,GasolineMixBlack,2014.0,91000.0,CVT,99.0,1451000,1.8 Hybrid V,2ZR-FXE,1.8 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-09 16:00:00
835,Toyota,Corolla Axio,sedan,whitemixblack,GasolineMixBlack,2006.0,171000.0,CVT,105.0,581000,1.5 X 4WD,1NZ-FE,1.5 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-09 17:00:00
169,Mercedes-Benz,GLC Coupe,jeep 5 doors,whitemixblack,GasolineMixBlack,2016.0,138000.0,AT,211.0,3510000,"GLC 250 4MATIC ""Особая серия""",M 274 DE 20 AL,2.0 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-09 19:00:00
901,Mazda,Bongo Friendee,minivan,grey,Diesel,,231000.0,Manual,130.0,255000,,,,"Bắc Từ Liêm, Hà Nội, Việt Nam",2022-09-09 21:00:00
273,Daihatsu,Tanto,hatchback 5 doors,,GasolineMixBlack,2019.0,32000.0,CVT,64.0,941000,660 X Turbo Selection,KF,0.7 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-09 21:00:00
180,Subaru,Forester,jeep 5 doors,whitemixblack,GasolineMixBlack,2010.0,151000.0,Manual,230.0,1251000,2.5XT МT WV,EJ255,2.5 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-09 21:00:00
633,Toyota,RAV4,jeep 5 doors,whitemixblack,GasolineMixBlack,2019.0,22000.0,CVT,171.0,2815000,2.0 G Z Package 4WD,M20A-FKS,2.0 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-09 21:00:00
794,Honda,Freed Spike,minivan,,GasolineMixBlack,,122000.0,CVT,118.0,799000,,,,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-09 22:00:00
516,Nissan,Titan,pickup,grey,GasolineMixBlack,,211000.0,AT,305.0,710000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-09 23:00:00
333,Toyota,Land Cruiser Prado,jeep 5 doors,whitemixblack,GasolineMixBlack,2017.0,25000.0,AT,163.0,3895000, 2.7 TX L Package 7 seat 4WD,2TR-FE,2.7 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-10 00:00:00
972,Mercedes-Benz,GLE Coupe,jeep 5 doors,whitemixblack,GasolineMixBlack,2017.0,87000.0,AT,390.0,6510000,AMG 43 4MATIC Особая серия,M 276 DE 30 AL,3.0 LTR,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-10 01:00:00
357,Honda,Fit,hatchback 5 doors,whitemixblack,GasolineMixBlack,2010.0,154000.0,CVT,120.0,651000,1.5 X,L15A,1.5 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-10 02:00:00
678,Toyota,Land Cruiser Prado,jeep 5 doors,grey,GasolineMixBlack,2015.0,153000.0,AT,163.0,3451000,2.7 AT Стандарт,2TR-FE,2.7 LTR,"Ba Đình, Hà Nội, Việt Nam",2022-09-10 02:00:00
998,Volkswagen,Tiguan,jeep 5 doors,silver,GasolineMixBlack,2017.0,79000.0,Robot,220.0,2671000,2.0 TSI DSG 4Motion Highline,CHHB,2.0 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-10 02:00:00
873,Subaru,Levorg,station wagon,grey,GasolineMixBlack,,109000.0,CVT,170.0,1251000,,,,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-10 02:00:00
553,Toyota,Harrier,jeep 5 doors,grey,GasolineMixBlack,,92000.0,CVT,151.0,2051000,,,,"Long Biên, Hà Nội, Việt Nam",2022-09-10 03:00:00
682,Lexus,NX200t,jeep 5 doors,whitemixblack,GasolineMixBlack,2014.0,21000.0,AT,238.0,2810000,200t F Sport 4WD,8AR-FTS,2.0 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-10 04:00:00
358,Honda,Fit,hatchback 5 doors,whitemixblack,GasolineMixBlack,2016.0,110000.0,CVT,100.0,888000, 1.3 13G L Package Fine Edition,L13B,1.3 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-10 05:00:00
921,Toyota,Land Cruiser Prado,jeep 5 doors,black,Diesel,2017.0,28000.0,AT,177.0,3571000, 2.8 TX 5 seat Diesel Turbo 4WD,1GD-FTV,2.8 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-10 05:00:00
590,Toyota,Land Cruiser Prado,jeep 5 doors,black,GasolineMixBlack,2017.0,25000.0,AT,163.0,3499999, 2.7 TX L Package 5 seat 4WD,2TR-FE,2.7 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-10 06:00:00
86,Nissan,Bluebird Sylphy,sedan,,GasolineMixBlack,2000.0,211000.0,AT,115.0,149999,1.8 18Vi-4,QG18DE,1.8 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-10 06:00:00
402,Toyota,Premio,sedan,grey,GasolineMixBlack,2009.0,87000.0,CVT,110.0,905000,1.5 F L package prime selection,1NZ-FE,1.5 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-10 06:00:00
821,Honda,Fit,hatchback 5 doors,red,GasolineMixBlack,2002.0,303000.0,CVT,86.0,210000,1.3 A,L13A,1.3 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-10 07:00:00
64,Nissan,Qashqai,jeep 5 doors,grey,GasolineMixBlack,2017.0,64000.0,CVT,144.0,1961000,2.0 CVT 4WD SE+,MR20DD,2.0 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-10 07:00:00
760,Subaru,Trezia,hatchback 5 doors,grey,GasolineMixBlack,,187000.0,CVT,95.0,561000,,,,"Long Biên, Hà Nội, Việt Nam",2022-09-10 08:00:00
373,Toyota,Cresta,sedan,whitemixblack,GasolineMixBlack,1996.0,231000.0,AT,280.0,851000,2.5 Roulant G,1JZ-GTE,2.5 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-10 08:00:00
92,Toyota,Land Cruiser Prado,jeep 5 doors,whitemixblack,GasolineMixBlack,2017.0,43000.0,AT,163.0,3471000, 2.7 TX L Package 7 seat 4WD,2TR-FE,2.7 LTR,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-10 09:00:00
198,Toyota,Land Cruiser Prado,jeep 5 doors,whitemixblack,GasolineMixBlack,2021.0,,AT,163.0,4521000, 2.7 TX 7 seat 4WD,2TR-FE,2.7 LTR,"Uông Bí, Quảng Ninh, Việt Nam",2022-09-10 12:00:00
220,Honda,Vezel,jeep 5 doors,whitemixblack,GasolineMixBlack,2021.0,1000.0,CVT,118.0,2431000,1.5 G,L15Z,1.5 LTR,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-10 12:00:00
623,Subaru,Chiffon,hatchback 5 doors,black,GasolineMixBlack,2017.0,131000.0,CVT,52.0,655000, 660 G Smart Assist 4WD,KF,0.7 LTR,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-10 12:00:00
56,Honda,Fit,hatchback 5 doors,grey,GasolineMixBlack,2011.0,214000.0,Manual,120.0,621000,1.5 RS 10th Anniversary,L15A,1.5 LTR,"Quận 8, Thành phố Hồ Chí Minh, Việt Nam",2022-09-10 13:00:00
521,Lada,4x4 Urban,jeep 3 doors,brown,GasolineMixBlack,2018.0,44000.0,Manual,83.0,731000,1.7 MT Luxe 3 дв.,VAZ-21214,1.7 LTR,"Long Biên, Hà Nội, Việt Nam",2022-09-10 13:00:00
641,Mitsubishi,Pajero,jeep 5 doors,red,Diesel,,389000.0,Manual,105.0,410000,,,,"Móng Cái, Quảng Ninh, Việt Nam",2022-09-10 15:00:00
728,Suzuki,Wagon R,hatchback 5 doors,grey,GasolineMixBlack,,107000.0,CVT,52.0,385000,,,,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-10 16:00:00
977,Audi,A3,hatchback 5 doors,silver,GasolineMixBlack,2014.0,125000.0,Robot,122.0,1039000,1.4 TFSI,CXS,1.4 LTR,"Đông Triều, Quảng Ninh, Việt Nam",2022-09-10 17:00:00
326,Porsche,Panamera,liftback,whitemixblack,GasolineMixBlack,,35000.0,Automatic,330.0,6510000,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-10 18:00:00
757,Lada,4x4 2121 Niva,jeep 3 doors,whitemixblack,GasolineMixBlack,1995.0,151000.0,Manual,79.0,271000,1.7 MT,VAZ-21213,1.7 LTR,"Hai Bà Trưng, Hà Nội, Việt Nam",2022-09-10 19:00:00
803,Toyota,Land Cruiser Prado,jeep 5 doors,black,GasolineMixBlack,,164000.0,AT,163.0,2310000,,,,"Hoàng Mai, Hà Nội, Việt Nam",2022-09-10 19:00:00
192,Nissan,Tiida,hatchback 5 doors,golden,GasolineMixBlack,,255000.0,AT,109.0,391000,,,,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-10 21:00:00
844,Lexus,ES300h,sedan,whitemixblack,GasolineMixBlack,2012.0,151000.0,CVT,161.0,1685000,2.5h CVT Luxury 1,2AR-FXE,2.5 LTR,"Cầu Giấy, Hà Nội, Việt Nam",2022-09-10 21:00:00
439,Toyota,Auris,hatchback 5 doors,whitemixblack,GasolineMixBlack,,121000.0,CVT,108.0,1071000,,,,"Thanh Xuân, Hà Nội, Việt Nam",2022-09-10 22:00:00
660,Toyota,Nadia,minivan,whitemixblack,GasolineMixBlack,1998.0,237000.0,AT,145.0,371000,2.0 D-4,3S-FSE,2.0 LTR,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",2022-09-10 22:00:00
225,Toyota,Land Cruiser,jeep 5 doors,black,GasolineMixBlack,2016.0,87000.0,AT,309.0,6251000,4.6 AT Executive,1UR-FE,4.6 LTR,"Hải Phòng, Hải Phòng, Việt Nam",2022-09-10 22:00:00
12,Toyota,Prius,liftback,black,GasolineMixBlack,,210000.0,CVT,99.0,829000,,,,"Hạ Long, Quảng Ninh, Việt Nam",2022-09-10 23:00:00
